id,news_ent,sci_ent,Test Example,is_iaa,is_bad,similarity,created_at,updated_at,is_iaa_priority,news_article_id,sci_paper_id,is_bad_reason,is_bad_reported_at,is_bad_user_id,priority,is_difficult,is_difficult_reported_at,is_difficult_user_id
1099,81 settlements ;0;15,interfluvial settings of southern Amazonia;49;91,,1,,0.645153105258942,,,,157,89,,,,5,,,
1100,so-called Neptunian objects;244;271,a distant star;990;1004,,1,,0.645147681236267,,,,143,54,,,,5,,,
153213,The microstructure;594;612,multifunctional composites;1474;1500,,,,0.644838571548462,2020-05-09 11:17:42.71442,2020-05-09 11:17:42.714422,,446,401,,,,5,,,
254452,"old, used electrodes;637;657",this ;1641;1646,Anaphora,1,,0.644755780696869,2020-06-05 07:45:04.278213,2020-06-05 07:45:04.278224,,607,562,,,,5,,,
1108,the two-horned;205;219,the species;410;421,,,,0.644479691982269,,,,314,251,,,,5,,,
1109,the carnivore's skull;115;136,A. africanum ;425;438,,,,0.644368171691895,,,,336,143,,,,5,,,
237473,a home refrigerator;210;229,The refrigerator;461;477,Anaphora,,,0.644256830215454,2020-06-01 13:22:32.154677,2020-06-01 13:22:32.154681,,586,541,,,,5,,,
204244,a two-dimensional framework;364;391,the gate;543;551,,,,0.64413195848465,2020-05-23 14:12:21.767995,2020-05-23 14:12:21.768005,,545,500,,,,5,,,
1111, meats ;10;17,the findings;328;340,,,,0.644089579582214,,,,366,245,,,,5,,,
93531,the animals’;93;105,dinosaur embryos;162;178,,,,0.644041895866394,2020-05-09 09:05:27.641135,2020-05-09 09:05:27.641136,,162,319,,,,5,,,
254419,"old, used electrodes;637;657",the surface;673;684,,1,,0.643997013568878,2020-06-05 07:45:02.959511,2020-06-05 07:45:02.959521,,607,562,,,,5,,,
1113,a megaflood;294;305,Lake spillover;166;180,,1,,0.643979132175446,,,,119,59,,,,5,,,
1114,endangered monkey species;223;248,green monkey;651;663,,1,,0.643974483013153,,,,366,245,,,,5,,,
1116, a genetic mutation;23;42,two schizophrenia patients;268;294,,,,0.643918514251709,,,,210,103,,,,5,,,
108552,the synthesis of ammonia;156;180,catalytic ammonia synthesis;1002;1029,Paraphrasing,,,0.643705546855927,2020-05-09 09:05:41.309899,2020-05-09 09:05:41.3099,,40,314,,,,5,,,
1126,weather forecasters;181;200,increased fire weather conditions;829;862,,,,0.643568933010101,,,,322,4,,,,5,,,
237521, Power consumption;188;206,MWCNT-nanolubricant (0.4 g/L;285;313,,,,0.643554031848908,2020-06-01 13:22:33.258657,2020-06-01 13:22:33.258663,,586,541,,,,5,,,
1133,The adult mammalian brain;220;245,cellular and structural brain plasticity;109;149,,,,0.643333256244659,,,,197,244,,,,5,,,
1136,a megaflood;294;305,high-magnitude flows;870;890,,1,,0.643203914165497,,,,119,59,,,,5,,,
93546,the animals’;93;105,well-preserved embryos;508;530,,,,0.64308899641037,2020-05-09 09:05:27.641174,2020-05-09 09:05:27.641175,,162,319,,,,5,,,
94213,their ;499;505,3D reconstructions;386;404,,,,0.642951905727387,2020-05-09 09:05:27.643119,2020-05-09 09:05:27.64312,,162,319,,,,5,,,
112001,them;265;269,wild-caught monarchs;880;900,Anaphora,,,0.642924726009369,2020-05-09 09:09:24.806735,2020-05-09 09:09:24.806736,,54,108,,,,5,,,
101321,new blood vessels;446;463,tissue injury;50;63,,,,0.642892301082611,2020-05-09 09:05:33.910973,2020-05-09 09:05:33.910974,,30,109,,,,5,,,
108882,reduced greenhouse gas emission;333;364,hydrogen atoms;758;772,,,,0.642573416233063,2020-05-09 09:05:41.310985,2020-05-09 09:05:41.310986,,40,314,,,,5,,,
93494,new light;80;89,develop a new method;730;750,,,,0.642093598842621,2020-05-09 09:05:27.641039,2020-05-09 09:05:27.64104,,162,319,,,,5,,,
1156,Triceratops;44;55,Nedoceratops hatcheri ’;85;108,,,,0.641894340515137,,,,314,243,,,,5,,,
1157,The findings;524;536,Further evidence;730;746,,,,0.641889870166779,,,,97,98,,,,5,,,
201983,functional joint cartilage ;178;205,stem cell-derived chondrocyte hypertrophy;113;154,,,,0.641741216182709,2020-05-23 14:11:26.252679,2020-05-23 14:11:26.25269,,543,498,,,,5,,,
259627,a study;5;12,a blood-group-specific analysis;1318;1349,Anaphora,,,0.64161741733551,2020-06-05 07:48:40.759774,2020-06-05 07:48:40.759779,,616,571,,,,5,,,
1165,Triceratops is a juvenile form;44;74, immature individuals;1365;1386,Paraphrasing,,,0.641549289226532,,,,314,251,,,,5,,,
1170,the Royal Astronomical Society;170;200,the RAS;110;117,Paraphrasing,1,,0.64140784740448,,,,229,116,,,,5,,,
1177, synaptic plasticity;161;181,the effect;293;303,Anaphora,1,,0.64111715555191,,,,197,244,,,,5,,,
259995,the coronavirus;150;165,severe Covid-19;52;67,,1,,0.64104688167572,2020-06-05 07:48:55.612705,2020-06-05 07:48:55.612712,,616,571,,,,5,,,
1182,endangered monkey species;223;248,The global trade in wildlife;10;38,,1,,0.640812873840332,,,,366,245,,,,5,,,
1185, a genetic mutation;23;42,rare alleles’ hypothesis;370;394,,,,0.64062488079071,,,,210,199,,,,5,,,
94209,their ;499;505,that material;317;330,Anaphora,,,0.640582799911499,2020-05-09 09:05:27.643109,2020-05-09 09:05:27.64311,,162,319,,,,5,,,
157552,dispersion;103;113,solitons;79;87,,,,0.64056396484375,2020-05-09 11:17:47.139417,2020-05-09 11:17:47.139419,,455,410,,,,5,,,
254361,reusable electrode material ;581;609,the surface;673;684,,1,,0.640526831150055,2020-06-05 07:45:00.653359,2020-06-05 07:45:00.653367,,607,562,,,,5,,,
221217,CO2 emissions;213;226,emissions;574;583,Subset,,,0.640523731708527,2020-05-30 07:35:05.64553,2020-05-30 07:35:05.64554,,563,518,,,,5,,,
108863,reduced greenhouse gas emission;333;364,low temperature ammonia synthesis;264;297,,,,0.640504598617554,2020-05-09 09:05:41.310937,2020-05-09 09:05:41.310938,,40,314,,,,5,,,
259615,a study;5;12,the meta-analysis;942;959,,,,0.640441656112671,2020-06-05 07:48:40.279565,2020-06-05 07:48:40.279568,,616,571,,,,5,,,
259946,the illness;128;139,the SARS-CoV-2 pandemic;320;343,,,,0.640374779701233,2020-06-05 07:48:53.622596,2020-06-05 07:48:53.622606,,616,571,,,,5,,,
108858,reduced greenhouse gas emission;333;364,the Haber–Bosch process;145;168,,,,0.640366137027741,2020-05-09 09:05:41.310924,2020-05-09 09:05:41.310925,,40,314,,,,5,,,
152799,different types;281;296,different materials;117;136,,,,0.640313625335693,2020-05-09 11:17:42.588919,2020-05-09 11:17:42.588921,,446,401,,,,5,,,
1188,Retroviruses and herpesviruses;137;167,retroviruses (simian foamy virus) and/or herpesviruses (cytomegalovirus and lymphocryptovirus;713;806,Paraphrasing,1,,0.640244841575623,,,,366,245,,,,5,,,
203803,error-correcting code;69;90,These decoding algorithms;579;604,,,,0.640048623085022,2020-05-23 14:12:11.344767,2020-05-23 14:12:11.344777,,545,500,,,,5,,,
1191,the human genome;377;393,human evolutionary divergence;1705;1734,,1,,0.640034019947052,,,,75,31,,,,5,,,
201883, biochemical factors;115;135,mechanical stimulation;518;540,,,,0.639904737472534,2020-05-23 14:11:23.760715,2020-05-23 14:11:23.760725,,543,498,,,,5,,,
1196,detailed images;97;112,inexpensive brightfield and fluorescence microscopy integrated with automated image analysis;1175;1267,,1,,0.639753103256226,,,,20,226,,,,5,,,
202244,osteoarthritis;448;462,hypertrophic chondrocytes;917;942,,,,0.639568209648132,2020-05-23 14:11:32.519247,2020-05-23 14:11:32.519254,,543,498,,,,5,,,
101381, the tumor;476;486, Cell;329;334,,,,0.639341533184052,2020-05-09 09:05:33.911125,2020-05-09 09:05:33.911126,,30,109,,,,5,,,
1207,A bracelet;156;166,an artwork;197;207,,1,,0.639289379119873,,,,188,276,,,,5,1,2020-06-19 10:02:08.912122,2
94241,their ;499;505,they;1268;1272,Anaphora,,,0.639133810997009,2020-05-09 09:05:27.64319,2020-05-09 09:05:27.643191,,162,319,,,,5,,,
108868,reduced greenhouse gas emission;333;364,CaH2;400;404,,,,0.639129817485809,2020-05-09 09:05:41.310949,2020-05-09 09:05:41.31095,,40,314,,,,5,,,
108872,reduced greenhouse gas emission;333;364,The catalyst produced ammonia from N2 and H2 gases;433;483,,,,0.639033436775208,2020-05-09 09:05:41.310959,2020-05-09 09:05:41.31096,,40,314,,,,5,,,
94226,their ;499;505,embryos;807;814,Anaphora,1,,0.63899427652359,2020-05-09 09:05:27.643152,2020-05-09 09:05:27.643153,,162,319,,,,5,,,
254360,reusable electrode material ;581;609,the catalytic properties;645;669,,1,,0.638748526573181,2020-06-05 07:45:00.57806,2020-06-05 07:45:00.578064,,607,562,,,,5,,,
101019, cytokines;236;246,the local blood supply;78;100,,,,0.638716340065002,2020-05-09 09:05:33.910202,2020-05-09 09:05:33.910203,,30,109,,,,5,,,
254436,"old, used electrodes;637;657",the treatments;1224;1238,,,,0.637901544570923,2020-06-05 07:45:03.654245,2020-06-05 07:45:03.654256,,607,562,,,,5,,,
94201,their ;499;505,the developmental stage;135;158,,,,0.637878179550171,2020-05-09 09:05:27.643087,2020-05-09 09:05:27.643088,,162,319,,,,5,,,
1235,A bracelet;156;166,a sweater;184;193,,,,0.637773275375366,,,,188,276,,,,5,,,
131154, brain;402;408,It ;99;102,Anaphora,,,0.63772052526474,2020-05-09 11:17:20.225209,2020-05-09 11:17:20.225211,,411,366,,,,5,,,
94042,the tiny skulls of the embryos;443;473,dinosaur embryos;162;178,,,,0.637146711349487,2020-05-09 09:05:27.642607,2020-05-09 09:05:27.642608,,162,319,,,,5,,,
1239,Uranus;211;217,the Centaur;587;598,,1,,0.637144863605499,,,,143,54,,,,5,,,
201960,to synergistically form functional joint cartilage;154;204,human mesenchymal stem cell (hMSC) differentiation;602;652,,,,0.637132406234741,2020-05-23 14:11:25.709384,2020-05-23 14:11:25.709392,,543,498,,,,5,,,
1241,reduced;510;517, 53% lower;1654;1664,,,,0.637041628360748,,,,372,232,,,,5,,,
201815,The biomaterials-based high-throughput screening approach;0;57,combinatorial cues;311;329,,,,0.637034595012665,2020-05-23 14:11:22.128833,2020-05-23 14:11:22.128842,,543,498,,,,5,,,
111947, in captivity;222;235,captive rearing;220;235,,,,0.636595666408539,2020-05-09 09:09:24.806588,2020-05-09 09:09:24.806589,,54,108,,,,5,,,
220939,fewer car journeys;98;116,surface transport;540;557,Subset,,,0.636429190635681,2020-05-30 07:34:59.419693,2020-05-30 07:34:59.419704,,563,518,,,,5,,,
1250,settlements ranging from small villages just 30m wide to a large site covering 19 hectares;481;571,interfluvial settings of southern Amazonia;49;91,,1,,0.636210560798645,,,1,157,89,,,,5,1,2020-07-10 13:22:30.851417,2
111798,the struggling insect;143;164,population recovery;98;117,,,,0.636193096637726,2020-05-09 09:09:24.806175,2020-05-09 09:09:24.806176,,54,108,,,,5,,,
93849,dinosaur;309;317,dinosaur embryos;162;178,,,,0.636063456535339,2020-05-09 09:05:27.641953,2020-05-09 09:05:27.641954,,162,319,,,,5,,,
211697,128;375;378,104 patients;520;532,,,,0.636019706726074,2020-05-30 07:23:31.510415,2020-05-30 07:23:31.510423,,555,510,,,,5,,,
1258,evidence;18;26,that;687;691,Anaphora,,,0.635957837104797,,,,150,107,,,,5,,,
254356,reusable electrode material ;581;609,recycle hydrogen storage alloys from spent NiMH batteries;504;561,,,,0.635928392410278,2020-06-05 07:45:00.437769,2020-06-05 07:45:00.437775,,607,562,,,,5,,,
1259,some behavioural and brain mechanisms;226;263,forebrain motor areas;176;197,,1,,0.635896325111389,,,,370,262,,,,5,1,2020-06-19 10:02:06.810037,5
254384,reusable electrode material ;581;609,these particles ;1391;1407,,,,0.635895729064941,2020-06-05 07:45:01.539883,2020-06-05 07:45:01.53989,,607,562,,,,5,,,
1260,the heart;120;129,lung and bladder cancer;1161;1184,,,,0.635866582393646,,,,150,107,,,,5,,,
1261,what we lost along the path of evolution;298;338,human evolutionary divergence;1705;1734,,,,0.635743081569672,,,,75,31,,,,5,,,
131162, brain;402;408,developmental delay;307;326,,,,0.635697066783905,2020-05-09 11:17:20.227564,2020-05-09 11:17:20.227566,,411,366,,,,5,,,
212146, had no symptoms.;418;437,"81%, 104 patients;515;532",,1,,0.635665237903595,2020-05-30 07:23:41.634722,2020-05-30 07:23:41.634731,,555,510,,,,5,,,
1266,reduced;510;517,the MRI section;1321;1336,,,,0.635553658008575,,,,372,232,,,,5,,,
204258,a two-dimensional framework;364;391,the gate;865;873,Anaphora,,,0.63554859161377,2020-05-23 14:12:22.101928,2020-05-23 14:12:22.101936,,545,500,,,,5,,,
130491, Baby ;56;62," permanent neurological damage,;262;293",,,,0.635371208190918,2020-05-09 11:17:19.979179,2020-05-09 11:17:19.979182,,411,366,,,,5,,,
112044,Earlier research;276;292,Our results;1145;1156,,,,0.635264456272125,2020-05-09 09:09:24.806843,2020-05-09 09:09:24.806844,,54,108,,,,5,,,
1273,Agnes Mary Clerke;233;250,Anne Sheepshanks;23;39,,,,0.635168731212616,,,,229,116,,,,5,,,
1280, meats ;10;17,the health risks;267;283,,,,0.634896337985992,,,,366,245,,,,5,,,
260824,821 people;84;94,821 asymptomatic persons;84;108,Paraphrasing,,,0.634809911251068,2020-06-05 07:49:30.892544,2020-06-05 07:49:30.892553,,617,572,,,,5,,,
204142,already known code;308;326,the surface code;197;213,,,,0.634688854217529,2020-05-23 14:12:19.364406,2020-05-23 14:12:19.364411,,545,500,,,,5,,,
108472,The catalyst facilitates the synthesis of ammonia;131;180,a stable electron-donating heterogeneous catalyst;308;357,,,,0.634594738483429,2020-05-09 09:05:41.309629,2020-05-09 09:05:41.30963,,40,314,,,,5,,,
212152, had no symptoms.;418;437,all passengers;698;712,,,,0.634506702423096,2020-05-30 07:23:41.773435,2020-05-30 07:23:41.773442,,555,510,,,,5,,,
108877,reduced greenhouse gas emission;333;364,The catalytic performance;617;642,,,,0.634290397167206,2020-05-09 09:05:41.310972,2020-05-09 09:05:41.310973,,40,314,,,,5,,,
100622,tumor cells;113;124, Cell;329;334,Subset,,,0.634166777133942,2020-05-09 09:05:33.909168,2020-05-09 09:05:33.909169,,30,109,,,,5,,,
93554,the animals’;93;105,embryos;807;814,,,,0.634126245975494,2020-05-09 09:05:27.641195,2020-05-09 09:05:27.641196,,162,319,,,,5,,,
260508,the researchers;299;314,the meta-analysis;942;959,,,,0.634060680866241,2020-06-05 07:49:17.127817,2020-06-05 07:49:17.127821,,616,571,,,,5,,,
254403,"old, used electrodes;637;657",the metal hydride particles;94;121,,,,0.634007394313812,2020-06-05 07:45:02.333548,2020-06-05 07:45:02.333552,,607,562,,,,5,,,
259739,a strong statistical link;61;86,population outliers;485;504,,,,0.634000778198242,2020-06-05 07:48:45.294026,2020-06-05 07:48:45.294032,,616,571,,,,5,,,
202232,osteoarthritis;448;462,cartilage microenvironments;333;360,,,,0.633998870849609,2020-05-23 14:11:32.235267,2020-05-23 14:11:32.235278,,543,498,,,,5,,,
1299, the carnivore's;114;130,Results;803;810,,,,0.633954405784607,,,,336,143,,,,5,,,
93357,CT;409;411,X-ray;410;415,Anaphora,,,0.633947730064392,2020-05-09 09:05:27.640687,2020-05-09 09:05:27.640688,,162,319,,,,5,,,
93624,they;133;137,they;1268;1272,,,,0.633867263793945,2020-05-09 09:05:27.641374,2020-05-09 09:05:27.641375,,162,319,,,,5,,,
130496, Baby ;56;62,abusive head trauma;368;387,,,,0.633784115314483,2020-05-09 11:17:19.981425,2020-05-09 11:17:19.981428,,411,366,,,,5,,,
1306,the lesser-known Torosaurus;138;165,Triceratops;330;341,,1,,0.633681416511535,,,,314,243,,,,5,,,
157540,self-reinforcing particle-like wave packets;28;71, solitons;78;87,,,,0.6336550116539,2020-05-09 11:17:47.135142,2020-05-09 11:17:47.135144,,455,410,,,,5,,,
254372,reusable electrode material ;581;609,the protective interphase layer;1030;1061,,,,0.633517265319824,2020-06-05 07:45:01.062789,2020-06-05 07:45:01.062796,,607,562,,,,5,,,
1309,the DNA changes;286;301,the same effects and enhance mutational susceptibility and tumorigenic transformation of cultured human bronchial epithelial and urothelial cells;769;914,,,,0.6334547996521,,,,150,107,,,,5,,,
237219,drop-in refrigerant replacement test;5;41,a household refrigerator system;377;408,,,,0.633334577083588,2020-06-01 13:22:26.337441,2020-06-01 13:22:26.33745,,586,541,,,,5,,,
253716,upcycled material;227;244,the MH electrode powder particles;287;320,,,,0.633295774459839,2020-06-05 07:44:34.732999,2020-06-05 07:44:34.733009,,607,562,,,,5,,,
108845,reduced greenhouse gas emission;333;364,H−;702;704,,,,0.633289098739624,2020-05-09 09:05:41.310891,2020-05-09 09:05:41.310892,,40,314,,,,5,,,
1313, a genetic mutation;23;42,postmortem brains;1415;1432,,,,0.63324099779129,,,,210,103,,,,5,,,
1318,fewer neurons and more non-neuronal cells are generated;535;590,a gliogenic (astrocyte) marker;1380;1410,,,,0.63313901424408,,,,210,103,,,,5,,,
237228,drop-in refrigerant replacement test;5;41,evaporator;582;592,,,,0.633026421070099,2020-06-01 13:22:26.526634,2020-06-01 13:22:26.526639,,586,541,,,,5,,,
1325,a wider range;214;227, These results;1332;1346,,,,0.632794439792633,,,,369,257,,,,5,,,
1330,higher levels of cholesterol;164;192,increased risks;719;734,,1,,0.632523357868195,,,1,303,79,,,,5,,,
111873,some butterfly enthusiasts;176;202,the monarch butterfly  Danaus plexippus;24;63,,,,0.632495582103729,2020-05-09 09:09:24.806396,2020-05-09 09:09:24.806397,,54,108,,,,5,,,
204260,a two-dimensional framework;364;391,magic-state distillation;899;923,,,,0.632290780544281,2020-05-23 14:12:22.144436,2020-05-23 14:12:22.144442,,545,500,,,,5,,,
1337, a genetic mutation;23;42,neurogenic-to-gliogenic competence ratio;528;568,,,,0.632200956344605,,,,210,103,,,,5,,,
212263, people who tested positive for Covid-19 ;378;419,community transmission;724;746,,,,0.632123529911041,2020-05-30 07:23:44.355114,2020-05-30 07:23:44.355123,,555,510,,,,5,,,
108875,reduced greenhouse gas emission;333;364,20 kJ mol−1;538;549,,,,0.631970286369324,2020-05-09 09:05:41.310967,2020-05-09 09:05:41.310968,,40,314,,,,5,,,
108327,an improved catalyst;28;48,The catalytic performance;617;642,,,,0.631967842578888,2020-05-09 09:05:41.309193,2020-05-09 09:05:41.309194,,40,314,,,,5,,,
259749,a strong statistical link;61;86,a meta-analysis;735;750,,,,0.631950795650482,2020-06-05 07:48:45.679838,2020-06-05 07:48:45.679846,,616,571,,,,5,,,
1343,a megaflood;294;305,sediment-infilled depressions;433;462,,,,0.631932258605957,,,,119,59,,,,5,,,
112105,monarchs raised in captivity;308;336,captive rearing;220;235,,,,0.631813228130341,2020-05-09 09:09:24.806997,2020-05-09 09:09:24.806998,,54,108,,,,5,,,
201838,The biomaterials-based high-throughput screening approach;0;57,in vivo chondrogenesis studies;1024;1054,,,,0.631621479988098,2020-05-23 14:11:22.697516,2020-05-23 14:11:22.697525,,543,498,,,,5,,,
1351,theory;395;401,the species;410;421,,,,0.631613254547119,,,,314,251,,,,5,,,
1353,Uranus;211;217,trans-Neptunian dwarf planets;29;58,,,,0.631581604480743,,,,143,54,,,,5,1,2020-06-19 10:02:06.977046,5
100998,chemokines;251;261,NF-κB;900;905,,,,0.631208181381226,2020-05-09 09:05:33.910147,2020-05-09 09:05:33.910148,,30,109,,,,5,,,
101001,chemokines;251;261, Furthermore;1017;1029,,,,0.631028890609741,2020-05-09 09:05:33.910155,2020-05-09 09:05:33.910156,,30,109,,,,5,,,
93553,the animals’;93;105, Massospondylus carinatus;876;901,Anaphora,,,0.630940437316895,2020-05-09 09:05:27.641193,2020-05-09 09:05:27.641194,,162,319,,,,5,,,
221227,CO2 emissions;213;226,annual emissions;1228;1244,Subset,,,0.630854606628418,2020-05-30 07:35:05.891597,2020-05-30 07:35:05.891602,,563,518,,,,5,,,
93743,embryos;209;216,Dinosaur embryos;0;16,Subset,,,0.63061535358429,2020-05-09 09:05:27.641682,2020-05-09 09:05:27.641683,,162,319,,,,5,,,
111793,the struggling insect;143;164,The annual migration;0;20,,,,0.630526900291443,2020-05-09 09:09:24.806163,2020-05-09 09:09:24.806164,,54,108,,,,5,,,
